Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
18660,NexGen Systems,Display,Men 18-24,30 days,Instagram,3.649609524,7311,-76.34,Los Angeles,Spanish,346,10794,8,Tech Enthusiasts,08-11-2023
18661,Data Tech Solutions,Influencer,All Ages,45 days,Facebook,6.389609524,6803,84.18,San Francisco,German,2506,42120,9,Outdoor Adventurers,08-11-2023
18662,Innovate Industries,Email,All Ages,15 days,YouTube,3.949609524,9624,31.65,"Washington, D.C.",Mandarin,2534,72206,9,Fashionistas,08-11-2023
18663,Innovate Industries,Email,Women 35-44,45 days,Instagram,5.829609524,8283,157.64,Atlanta,Spanish,4268,79195,8,Foodies,08-11-2023
18664,Alpha Innovations,Email,Women 25-34,30 days,Website,4.299609524,3882,47.35,Houston,Spanish,1144,29659,8,Health & Wellness,08-11-2023
18665,Innovate Industries,Influencer,Women 25-34,30 days,Facebook,6.119609524,4384,373.08,San Francisco,German,4148,73042,8,Outdoor Adventurers,08-11-2023
18666,NexGen Systems,Search,Men 18-24,30 days,Website,4.059609524,3636,14.14,"Washington, D.C.",Mandarin,830,22941,8,Health & Wellness,08-11-2023
18667,Data Tech Solutions,Social Media,Men 25-34,30 days,YouTube,5.048663191,5366,242.06,"Washington, D.C.",English,3671,62971,8,Outdoor Adventurers,08-11-2023
18668,Innovate Industries,Social Media,Women 35-44,45 days,YouTube,3.969609524,4181,-53.36,Houston,Spanish,390,11072,8,Health & Wellness,08-11-2023
18669,Innovate Industries,Social Media,Women 25-34,30 days,Facebook,5.479609524,5777,-62.96,Miami,Spanish,428,8501,8,Outdoor Adventurers,08-11-2023
18670,Alpha Innovations,Search,Women 25-34,60 days,Email,4.269609524,2398,689.2,Chicago,German,3785,98833,8,Foodies,08-11-2023
18671,TechCorp,Social Media,Men 25-34,45 days,Google Ads,3.589419053,9468,-96.78,Los Angeles,Mandarin,61,1865,8,Fashionistas,09-11-2023
18672,Data Tech Solutions,Search,Women 25-34,30 days,Instagram,4.449419053,5659,203.15,Miami,Spanish,3431,82883,9,Outdoor Adventurers,09-11-2023
18673,Alpha Innovations,Display,All Ages,30 days,Email,2.639419053,7742,-36.58,San Francisco,Spanish,982,42167,9,Outdoor Adventurers,09-11-2023
18674,Data Tech Solutions,Email,All Ages,45 days,Facebook,4.449419053,7375,92.61,Los Angeles,German,2841,68639,8,Fashionistas,09-11-2023
18675,NexGen Systems,Influencer,Men 18-24,60 days,YouTube,5.18371054,6663,61.86,Los Angeles,English,2157,47109,8,Outdoor Adventurers,09-11-2023
18676,Data Tech Solutions,Social Media,Men 25-34,60 days,Website,3.559419053,7620,33.2,Dallas,Spanish,2030,62471,8,Tech Enthusiasts,09-11-2023
18677,Data Tech Solutions,Social Media,Women 25-34,15 days,Instagram,4.589419053,4559,159.16,Seattle,Spanish,2363,55221,8,Tech Enthusiasts,09-11-2023
18678,Data Tech Solutions,Search,Men 25-34,30 days,Email,5.312323725,9442,37.89,Chicago,English,2604,78689,8,Health & Wellness,09-11-2023
18679,NexGen Systems,Display,Women 25-34,15 days,Website,5.030380072,7367,22.71,Houston,English,1808,42960,8,Health & Wellness,09-11-2023
18680,Alpha Innovations,Display,All Ages,30 days,YouTube,5.556552714,6888,169.89,Seattle,English,3718,76518,9,Fashionistas,09-11-2023
18681,Data Tech Solutions,Email,Men 25-34,30 days,Email,4.25015513,1144,650.44,"Washington, D.C.",English,1717,52035,8,Outdoor Adventurers,09-11-2023
18682,Data Tech Solutions,Search,Women 35-44,15 days,Website,2.339419053,9278,-10.11,Atlanta,French,1668,82173,8,Health & Wellness,09-11-2023
18683,Data Tech Solutions,Display,Men 25-34,45 days,Email,4.992921978,1817,355.7,Houston,English,1656,36335,9,Fashionistas,09-11-2023
18684,NexGen Systems,Influencer,All Ages,60 days,Website,3.079419053,8829,9.24,Dallas,Mandarin,1929,69647,8,Foodies,09-11-2023
18685,Innovate Industries,Email,Women 35-44,60 days,Website,5.937828489,7832,41.66,Chicago,English,2219,79845,9,Foodies,09-11-2023
18686,NexGen Systems,Social Media,Women 35-44,30 days,Facebook,4.149419053,7896,6.51,Houston,German,1682,43807,9,Foodies,09-11-2023
18687,TechCorp,Display,Women 25-34,30 days,YouTube,5.139419053,5613,-4.15,Chicago,Spanish,1076,22292,9,Foodies,09-11-2023
18688,TechCorp,Email,Women 25-34,30 days,Facebook,4.109419053,7155,130.75,New York,Spanish,3302,86899,9,Fashionistas,09-11-2023
18689,Data Tech Solutions,Search,Men 25-34,30 days,Website,3.489419053,9941,53.15,Los Angeles,Spanish,3045,95775,8,Tech Enthusiasts,09-11-2023
18690,Data Tech Solutions,Search,Men 18-24,45 days,Facebook,5.899419053,6534,106.08,Dallas,Spanish,2693,48180,8,Health & Wellness,09-11-2023
18691,Data Tech Solutions,Email,Men 18-24,30 days,Instagram,3.569419053,6301,107.67,Seattle,Mandarin,2617,80291,8,Fashionistas,09-11-2023
18692,TechCorp,Display,Women 25-34,45 days,Facebook,3.419419053,2640,274.62,Atlanta,Spanish,1978,63621,9,Fashionistas,09-11-2023
18693,Alpha Innovations,Display,All Ages,30 days,Email,4.349419053,6841,175.54,Seattle,Spanish,3770,93317,9,Health & Wellness,09-11-2023
18694,NexGen Systems,Search,Men 25-34,45 days,Website,4.059419053,6928,104.17,San Francisco,Spanish,2829,75440,9,Fashionistas,09-11-2023
18695,NexGen Systems,Display,Men 25-34,45 days,YouTube,5.630586507,3967,-36.22,Houston,English,506,12092,8,Fashionistas,09-11-2023
18696,Innovate Industries,Influencer,Women 25-34,30 days,Website,5.83879229,6111,-60.81,Miami,English,479,11498,9,Outdoor Adventurers,09-11-2023
18697,TechCorp,Social Media,Men 25-34,15 days,Google Ads,6.209419053,2306,199.87,Seattle,Spanish,1383,23452,8,Outdoor Adventurers,09-11-2023
18698,NexGen Systems,Influencer,Men 18-24,45 days,Email,5.789419053,8035,-35.66,Atlanta,German,1034,18886,9,Foodies,09-11-2023
18699,Innovate Industries,Social Media,Women 25-34,15 days,Facebook,5.589419053,2986,352.61,New York,French,2703,51212,9,Tech Enthusiasts,09-11-2023
18700,Data Tech Solutions,Social Media,Women 25-34,45 days,Email,3.619419053,2801,239.7,Atlanta,German,1903,57502,9,Fashionistas,09-11-2023
18701,NexGen Systems,Email,Men 25-34,30 days,Email,3.829419053,5449,121.97,Chicago,German,2419,68744,9,Fashionistas,09-11-2023
18702,Innovate Industries,Influencer,Men 25-34,60 days,Google Ads,3.419419053,4248,6.05,Houston,Spanish,901,28975,8,Outdoor Adventurers,09-11-2023
18703,NexGen Systems,Display,Men 25-34,30 days,Google Ads,4.759419053,1370,499.27,Dallas,German,1642,36899,9,Outdoor Adventurers,09-11-2023
18704,NexGen Systems,Influencer,Women 25-34,30 days,Email,5.379325526,5372,-91.34,Chicago,English,93,2996,9,Tech Enthusiasts,09-11-2023
18705,Innovate Industries,Influencer,All Ages,15 days,Website,4.379419053,2007,-49.93,Chicago,Spanish,201,4948,9,Fashionistas,09-11-2023
18706,Data Tech Solutions,Display,Women 35-44,30 days,Google Ads,5.559419053,9437,-62.54,Atlanta,German,707,13481,9,Fashionistas,09-11-2023
18707,Innovate Industries,Social Media,All Ages,30 days,Instagram,5.609419053,5855,342.7,New York,French,5184,97828,9,Health & Wellness,09-11-2023
18708,TechCorp,Social Media,Men 18-24,15 days,YouTube,5.729419053,7532,123.38,Atlanta,Mandarin,3365,62089,8,Tech Enthusiasts,09-11-2023
18709,NexGen Systems,Search,Women 35-44,15 days,Email,5.329419053,6397,153.32,Chicago,German,3241,64574,9,Health & Wellness,09-11-2023
18710,TechCorp,Influencer,Women 25-34,15 days,YouTube,5.96689737,3348,482.14,New York,English,3898,62184,8,Fashionistas,09-11-2023
18711,Data Tech Solutions,Social Media,All Ages,30 days,Facebook,5.369419053,7973,80.8,"Washington, D.C.",German,2883,56985,9,Tech Enthusiasts,09-11-2023
18712,TechCorp,Email,All Ages,30 days,Website,6.959419053,5051,304.47,Chicago,German,4086,61446,8,Health & Wellness,09-11-2023
18713,Alpha Innovations,Email,Men 25-34,30 days,Instagram,4.679419053,5711,-38.1,"Washington, D.C.",Spanish,707,16182,9,Outdoor Adventurers,09-11-2023
18714,Data Tech Solutions,Search,Men 25-34,15 days,Facebook,5.25416722,5734,160.9,Los Angeles,English,2992,63671,8,Fashionistas,09-11-2023
18715,Data Tech Solutions,Display,Men 25-34,60 days,Instagram,6.059419053,3969,573.34,Houston,German,5345,92968,8,Foodies,09-11-2023
18716,NexGen Systems,Search,Women 35-44,30 days,Google Ads,5.569419053,1725,-57.97,San Francisco,German,145,2765,8,Tech Enthusiasts,09-11-2023
18717,NexGen Systems,Influencer,Women 25-34,60 days,Instagram,6.979419053,6322,130.78,"Washington, D.C.",Spanish,2918,43751,8,Tech Enthusiasts,09-11-2023
18718,NexGen Systems,Search,Women 35-44,30 days,Facebook,4.064375476,8080,53.09,"Washington, D.C.",English,2474,53221,8,Fashionistas,09-11-2023
18719,Innovate Industries,Search,Men 25-34,60 days,Email,7.129419053,3020,301.82,San Francisco,Spanish,2427,35593,8,Foodies,09-11-2023
18720,Data Tech Solutions,Search,Women 25-34,30 days,Facebook,5.796916865,2107,279.21,New York,English,1598,39183,9,Foodies,09-11-2023
18721,TechCorp,Influencer,All Ages,60 days,Facebook,4.859419053,4550,58.24,New York,Mandarin,1440,31662,8,Health & Wellness,09-11-2023
18722,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,6.099419053,2264,909.28,San Francisco,Spanish,4570,78933,8,Health & Wellness,09-11-2023
18723,Innovate Industries,Email,All Ages,30 days,Website,5.449419053,7651,224.47,Miami,Spanish,4965,96609,8,Fashionistas,09-11-2023
18724,NexGen Systems,Influencer,Men 25-34,45 days,Google Ads,7.259419053,2735,490.86,San Francisco,Spanish,3232,46509,8,Outdoor Adventurers,09-11-2023
18725,Alpha Innovations,Search,Men 25-34,30 days,Google Ads,4.779419053,9054,75.06,New York,German,3170,70918,9,Outdoor Adventurers,09-11-2023
18726,NexGen Systems,Social Media,Men 18-24,45 days,Email,4.949419053,1959,443.9,Los Angeles,Spanish,2131,45943,8,Fashionistas,09-11-2023
18727,NexGen Systems,Influencer,All Ages,15 days,Facebook,5.639419053,8297,195.41,Atlanta,Spanish,4902,91972,8,Foodies,09-11-2023
18728,Alpha Innovations,Search,Men 25-34,30 days,Google Ads,4.289419053,5371,-69.47,Atlanta,French,328,8265,8,Tech Enthusiasts,09-11-2023
18729,NexGen Systems,Email,Women 25-34,45 days,Instagram,5.169419053,6249,7.86,Miami,German,1348,27745,9,Health & Wellness,09-11-2023
18730,Innovate Industries,Search,Men 18-24,30 days,Email,3.719419053,3454,166.65,Miami,German,1842,54026,8,Foodies,09-11-2023
18731,Data Tech Solutions,Display,All Ages,60 days,Facebook,4.709419053,6493,109.38,Miami,French,2719,61810,9,Fashionistas,09-11-2023
18732,Innovate Industries,Display,Men 25-34,30 days,Facebook,4.979419053,7003,115.48,Atlanta,Spanish,3018,64626,9,Outdoor Adventurers,09-11-2023
18733,NexGen Systems,Display,Women 25-34,30 days,Instagram,3.559419053,1682,92.33,Atlanta,French,647,19921,9,Tech Enthusiasts,09-11-2023
18734,Data Tech Solutions,Search,Men 25-34,30 days,YouTube,4.899419053,7856,100.74,Atlanta,German,3154,68724,9,Health & Wellness,09-11-2023
18735,Innovate Industries,Search,Women 35-44,30 days,Email,3.539419053,6385,-58.42,Seattle,Spanish,531,16464,9,Fashionistas,09-11-2023
18736,Innovate Industries,Social Media,All Ages,15 days,Instagram,4.129419053,6298,106.26,Houston,French,2598,68011,9,Health & Wellness,09-11-2023
18737,Alpha Innovations,Email,Women 25-34,30 days,Email,4.719419053,9334,-33.95,Miami,German,1233,27976,8,Foodies,09-11-2023
18738,TechCorp,Display,Women 35-44,15 days,Instagram,4.632475881,5566,107.51,Houston,English,2310,54099,8,Fashionistas,09-11-2023
18739,Alpha Innovations,Social Media,All Ages,60 days,Facebook,4.659419053,5179,261.17,Chicago,French,3741,86018,9,Health & Wellness,09-11-2023
18740,TechCorp,Influencer,All Ages,30 days,Instagram,4.149419053,5261,52.73,Miami,French,1607,41852,8,Health & Wellness,09-11-2023
18741,NexGen Systems,Search,All Ages,15 days,Website,4.989419053,3445,283.16,Atlanta,German,2640,56411,8,Outdoor Adventurers,09-11-2023
18742,NexGen Systems,Influencer,All Ages,30 days,Google Ads,4.429419053,9069,-59.42,Seattle,Spanish,736,17884,8,Health & Wellness,09-11-2023
18743,NexGen Systems,Display,Men 25-34,15 days,Instagram,3.379419053,7121,-96.98,"Washington, D.C.",French,43,1433,8,Tech Enthusiasts,09-11-2023
18744,Innovate Industries,Email,Women 35-44,15 days,Website,5.309419053,7447,-91,New York,French,134,2692,9,Fashionistas,09-11-2023
18745,Data Tech Solutions,Influencer,All Ages,15 days,Website,5.35973641,2794,415.21,San Francisco,English,2879,84441,9,Outdoor Adventurers,09-11-2023
18746,Innovate Industries,Display,Women 35-44,30 days,Email,5.938049679,3387,-55.27,New York,English,303,8502,9,Tech Enthusiasts,09-11-2023
18747,Data Tech Solutions,Email,All Ages,45 days,Facebook,5.185107654,7044,-68.48,New York,English,444,9267,9,Health & Wellness,09-11-2023
18748,Innovate Industries,Display,Women 25-34,60 days,Website,5.229419053,4952,52.87,Seattle,Spanish,1514,30790,9,Outdoor Adventurers,09-11-2023
18749,Alpha Innovations,Social Media,Women 35-44,45 days,Email,5.836624835,5317,-62.1,Miami,English,403,6929,9,Fashionistas,09-11-2023
18750,Innovate Industries,Influencer,Men 25-34,30 days,YouTube,5.553172592,3566,235.39,Chicago,English,2392,72066,9,Health & Wellness,09-11-2023
18751,Data Tech Solutions,Search,Women 25-34,45 days,YouTube,4.326841884,5402,-96.21,"Washington, D.C.",English,41,1102,8,Tech Enthusiasts,09-11-2023
18752,TechCorp,Social Media,Women 35-44,45 days,YouTube,4.439419053,9625,-67.43,"Washington, D.C.",Spanish,627,15200,9,Foodies,09-11-2023
18753,Data Tech Solutions,Search,Women 25-34,60 days,Instagram,3.559419053,4700,137.55,Los Angeles,German,2233,68723,8,Tech Enthusiasts,09-11-2023
18754,Alpha Innovations,Display,Women 25-34,30 days,Instagram,6.189419053,4081,119.06,Houston,Spanish,1788,30414,8,Foodies,09-11-2023
18755,Innovate Industries,Email,Women 25-34,30 days,Email,3.639419053,2167,3.83,"Washington, D.C.",French,450,13541,9,Health & Wellness,09-11-2023
18756,TechCorp,Social Media,All Ages,30 days,Google Ads,4.639419053,4030,122.46,Houston,Spanish,1793,41420,9,Health & Wellness,09-11-2023
18757,NexGen Systems,Social Media,Men 25-34,30 days,Website,4.961916117,8059,-35.29,Miami,English,1043,29736,9,Tech Enthusiasts,09-11-2023
18758,TechCorp,Social Media,Men 25-34,30 days,Email,4.538464527,5388,6.53,Seattle,English,1148,43327,9,Outdoor Adventurers,10-11-2023
18759,TechCorp,Social Media,Men 25-34,45 days,Website,4.992249222,1421,107.6,Los Angeles,English,590,26004,8,Fashionistas,10-11-2023
18760,NexGen Systems,Search,Men 25-34,15 days,Website,2.530804442,5147,-18.5,Houston,French,839,38332,8,Foodies,10-11-2023
18761,TechCorp,Display,Women 35-44,30 days,Website,5.084828308,4659,85.98,Dallas,English,1733,42273,9,Fashionistas,10-11-2023
18762,Alpha Innovations,Social Media,Women 25-34,30 days,Website,3.380804442,7991,-89.8,Seattle,French,163,5382,9,Outdoor Adventurers,10-11-2023
18763,Innovate Industries,Email,Men 18-24,30 days,YouTube,5.150804442,1182,302.71,Chicago,French,952,19806,9,Fashionistas,10-11-2023
18764,NexGen Systems,Display,Men 25-34,30 days,Instagram,4.366262839,2698,570.87,"Washington, D.C.",English,3620,81366,9,Fashionistas,10-11-2023
18765,NexGen Systems,Social Media,Women 35-44,45 days,Google Ads,5.52470637,4262,-78.88,San Francisco,English,180,5749,9,Fashionistas,10-11-2023
18766,Data Tech Solutions,Influencer,Women 35-44,45 days,YouTube,2.790804442,8820,-0.74,Los Angeles,French,1751,71503,8,Foodies,10-11-2023
18767,TechCorp,Display,Men 25-34,45 days,Website,2.990804442,9096,-83.51,"Washington, D.C.",French,300,11340,8,Tech Enthusiasts,10-11-2023
18768,Data Tech Solutions,Influencer,All Ages,30 days,Facebook,4.470804442,2036,148.53,Houston,Spanish,1012,24522,9,Outdoor Adventurers,10-11-2023
18769,TechCorp,Email,Men 25-34,30 days,YouTube,4.96816101,9977,43.18,Dallas,English,2857,80492,9,Fashionistas,10-11-2023
18770,NexGen Systems,Search,Women 25-34,30 days,Google Ads,4.060804442,4178,-16.35,Houston,Spanish,699,18815,8,Foodies,10-11-2023
18771,Data Tech Solutions,Display,Men 18-24,60 days,YouTube,4.980804442,9435,65.45,"Washington, D.C.",Spanish,3122,67286,9,Fashionistas,10-11-2023
18772,TechCorp,Search,Men 25-34,45 days,Facebook,4.490804442,1107,-23.67,Los Angeles,Mandarin,169,4090,8,Fashionistas,10-11-2023
18773,Alpha Innovations,Influencer,Women 35-44,15 days,Website,2.350804442,4928,46.71,New York,Spanish,1446,71970,9,Foodies,10-11-2023
18774,Alpha Innovations,Search,Men 18-24,30 days,Google Ads,4.040804442,3326,451.11,Houston,French,3666,99100,9,Outdoor Adventurers,10-11-2023
18775,TechCorp,Influencer,Men 25-34,15 days,Instagram,5.880804442,1734,930.57,Houston,Spanish,3574,64526,8,Health & Wellness,10-11-2023
18776,Alpha Innovations,Search,Men 25-34,30 days,Email,4.800804442,8879,133.58,Miami,Spanish,4148,93016,8,Fashionistas,10-11-2023
18777,TechCorp,Search,Men 18-24,45 days,Website,3.560804442,2679,455.99,Miami,German,2979,92522,8,Outdoor Adventurers,10-11-2023
18778,NexGen Systems,Social Media,Women 35-44,45 days,Website,3.770804442,4016,106.67,"Washington, D.C.",Spanish,1660,48411,9,Health & Wellness,10-11-2023
18779,Data Tech Solutions,Display,Men 18-24,30 days,Facebook,5.270804442,9617,59.09,Chicago,German,3060,62083,8,Tech Enthusiasts,10-11-2023
18780,Alpha Innovations,Email,Women 35-44,45 days,Google Ads,4.720804442,1763,737.78,Houston,German,2954,67457,8,Tech Enthusiasts,10-11-2023
18781,Alpha Innovations,Influencer,Men 25-34,30 days,Google Ads,5.420804442,2365,916.49,Seattle,Spanish,4808,94653,8,Outdoor Adventurers,10-11-2023
18782,Alpha Innovations,Display,Men 25-34,45 days,Facebook,4.676301406,4356,104.89,Los Angeles,English,1785,34017,9,Health & Wellness,10-11-2023
18783,TechCorp,Display,Women 35-44,45 days,Google Ads,4.090804442,9831,83.2,San Francisco,French,3602,96063,8,Tech Enthusiasts,10-11-2023
18784,Alpha Innovations,Display,Women 35-44,45 days,Instagram,6.000804442,1259,1980.22,New York,German,5238,92557,8,Foodies,10-11-2023
18785,Alpha Innovations,Influencer,Men 18-24,30 days,Facebook,6.440804442,4769,228.37,Miami,French,3132,51345,9,Tech Enthusiasts,10-11-2023
18786,TechCorp,Email,All Ages,45 days,Google Ads,6.820804442,7395,230.63,"Washington, D.C.",French,4890,75475,9,Outdoor Adventurers,10-11-2023
18787,NexGen Systems,Email,All Ages,30 days,Email,5.790804442,4346,-8.77,Atlanta,Spanish,793,14565,9,Outdoor Adventurers,10-11-2023
18788,NexGen Systems,Search,Men 25-34,30 days,Facebook,4.804915767,9322,-93.4,Los Angeles,English,123,2178,9,Outdoor Adventurers,10-11-2023
18789,Alpha Innovations,Influencer,Women 25-34,45 days,Website,6.830804442,7429,298.64,Chicago,Mandarin,5923,91274,8,Health & Wellness,10-11-2023
18790,NexGen Systems,Search,Women 25-34,15 days,Email,4.920804442,9900,-74.04,Atlanta,Mandarin,514,11243,9,Outdoor Adventurers,10-11-2023
18791,NexGen Systems,Search,Women 25-34,15 days,Email,7.280804442,5093,28.41,Los Angeles,Spanish,1308,18856,8,Outdoor Adventurers,10-11-2023
18792,Innovate Industries,Influencer,Women 35-44,15 days,Facebook,5.360804442,9986,121.91,San Francisco,Spanish,4432,88290,9,Foodies,10-11-2023
18793,NexGen Systems,Search,All Ages,45 days,YouTube,7.250804442,5119,-56.93,Seattle,French,441,6394,8,Health & Wellness,10-11-2023
18794,Data Tech Solutions,Influencer,All Ages,45 days,Facebook,6.420804442,1786,426.6,Dallas,Spanish,1881,30950,8,Foodies,10-11-2023
18795,TechCorp,Search,Women 25-34,30 days,Google Ads,6.970804442,4828,58.04,Los Angeles,German,1526,23023,9,Tech Enthusiasts,10-11-2023
18796,Data Tech Solutions,Display,Men 18-24,30 days,Google Ads,4.08937083,5007,-93.61,Miami,English,64,1468,9,Fashionistas,10-11-2023
